timestamp_utc,stage,target_dataset,seed,model_family,model_variant,target_rows,pool_rows,train_rows,test_rows,tabpfn_device,tabpfn_context_samples,tabpfn_max_finetune_steps,fine_tune_steps_executed,roc_auc,pr_auc,brier,log_loss,ece,fit_predict_wall_time_sec,upstream_src,notes,max_rss_bytes,total_run_wall_time_sec
2026-04-02T00:45:41.661497+00:00,A,ausprivauto0405,42,glm,logistic_regression,2500,3000,1750,750,cpu,64,3,,0.6124715980812927,0.1084276112699073,0.06323557318722366,0.24476080214794635,0.007181965645363704,0.015982,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1588330496,79.865286
2026-04-02T00:45:42.098564+00:00,A,ausprivauto0405,42,tree,random_forest,2500,3000,1750,750,cpu,64,3,,0.5363965328620718,0.07786608769538218,0.07391551105777779,0.34389576593489996,0.06459111048444446,0.436580,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1588330496,79.865288
2026-04-02T00:45:42.098819+00:00,A,ausprivauto0405,42,tree,catboost,2500,3000,1750,750,cpu,64,3,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',1588330496,79.865289
2026-04-02T00:46:50.039741+00:00,A,ausprivauto0405,42,tabpfn,raw,2500,3000,1750,750,cpu,64,3,,0.6486016438048754,0.11768898555526457,0.06258733620120009,0.24209726189967865,0.01730364485581716,67.944172,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1588330496,79.865290
2026-04-02T00:47:01.286831+00:00,A,ausprivauto0405,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,64,3,3,0.5504782742853938,0.11023662312985635,0.06335335551060414,0.24828362948652963,0.017816146115461985,11.247233,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,1588330496,79.865290
2026-04-02T00:47:03.640284+00:00,A,freMTPL2freq_binary,42,glm,logistic_regression,2500,3000,1750,750,cpu,64,3,,0.5131578947368421,0.05508489759095574,0.05060994211735447,0.21931561166350252,0.023273235368289347,0.017204,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3370106880,513.215682
2026-04-02T00:47:04.081707+00:00,A,freMTPL2freq_binary,42,tree,random_forest,2500,3000,1750,750,cpu,64,3,,0.4922568007096393,0.05203371576332657,0.050770503677037046,0.2459596665385086,0.02578222191555555,0.441199,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3370106880,513.215684
2026-04-02T00:47:04.081977+00:00,A,freMTPL2freq_binary,42,tree,catboost,2500,3000,1750,750,cpu,64,3,,,,,,,,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,catboost_not_available: No module named 'catboost',3370106880,513.215685
2026-04-02T00:55:19.003840+00:00,A,freMTPL2freq_binary,42,tabpfn,raw,2500,3000,1750,750,cpu,64,3,,0.5412477823772915,0.059616786985510165,0.0482951262922927,0.2014129193562708,0.004790197273095447,494.950887,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3370106880,513.215686
2026-04-02T00:55:36.592107+00:00,A,freMTPL2freq_binary,42,tabpfn,domain_finetuned,2500,3000,1750,750,cpu,64,3,3,0.5888157894736843,0.081354079197,0.04836302610550278,0.20067108532278405,0.011427684962749481,17.580574,/Users/Scott/Documents/Data Science/ADSWP/TabPFN-upstream/src,,3370106880,513.215686
